qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	sense	bed_name	tag
AJXUM01S006522m0_4197_2***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	72.589	197	54	0	5	201	4705	5295	0.0	292.0	pos	AJXUM01S006522m0_4197_2***Gypsy_3	HOST
AJXUM01S008574m1_53090_47233***Gypsy_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	42.268	388	205	3	45	432	1111	5	0.0	313.0	pos	AJXUM01S008574m1_53090_47233***Gypsy_2	HOST
AJXUM01S008574m1_53090_47233***Gypsy_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	33.136	338	200	6	116	448	3549	2599	0.0	162.0	pos	AJXUM01S008574m1_53090_47233***Gypsy_2	HOST
AJXUM01S008574m1_53090_47233***Gypsy_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	46.835	79	42	0	460	538	2567	2331	0.0	77.0	pos	AJXUM01S008574m1_53090_47233***Gypsy_2	HOST
AJXUM01S009261m1_46820_44392***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	80.682	88	17	0	484	571	7686	7949	0.0	152.0	pos	AJXUM01S009261m1_46820_44392***Gypsy_1	HOST
AJXUM01S009261m1_46820_44392***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	45.548	292	115	8	218	487	6889	7698	0.0	216.0	pos	AJXUM01S009261m1_46820_44392***Gypsy_1	HOST
AJXUM01S009261m1_46820_44392***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	66.667	336	106	2	43	375	6365	7363	0.0	435.0	pos	AJXUM01S009261m1_46820_44392***Gypsy_1	HOST
AJXUM01S011541p0_2593_8218***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	55.657	327	143	2	86	411	16	993	0.0	365.0	pos	AJXUM01S011541p0_2593_8218***Gypsy_5	HOST
AJXUM01S011541p0_2593_8218***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	29.31	58	39	1	257	312	1857	1684	5.22e-17	32.0	pos	AJXUM01S011541p0_2593_8218***Gypsy_5	HOST
AJXUM01S011541p0_2593_8218***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	68.182	88	28	0	527	614	7686	7949	0.0	135.0	pos	AJXUM01S011541p0_2593_8218***Gypsy_5	HOST
AJXUM01S011541p0_2593_8218***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	22.222	153	118	1	335	486	1619	1161	5.22e-17	67.4	pos	AJXUM01S011541p0_2593_8218***Gypsy_5	HOST
AJXUM01S011541p0_2593_8218***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	62.602	123	45	1	411	533	990	1355	0.0	166.0	pos	AJXUM01S011541p0_2593_8218***Gypsy_5	HOST
AJXUM01S023330m0_1663_177***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	78.774	212	45	0	8	219	1090	455	0.0	350.0	pos	AJXUM01S023330m0_1663_177***Gypsy_1	HOST
AJXUM01S075338p0_3136_8430***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	76.692	133	29	1	150	280	5955	6353	0.0	206.0	pos	AJXUM01S075338p0_3136_8430***Gypsy_4	HOST
AJXUM01S075338p0_3136_8430***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	90.0	150	15	0	1	150	5507	5956	0.0	284.0	pos	AJXUM01S075338p0_3136_8430***Gypsy_4	HOST
AJXUM01S079837p0_1_2181***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	74.177	395	102	0	1	395	1189	5	0.0	617.0	pos	AJXUM01S079837p0_1_2181***Gypsy_1	HOST
AJXUM01S079837p0_1_2181***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	32.432	111	72	2	531	639	2218	1889	0.0	50.4	pos	AJXUM01S079837p0_1_2181***Gypsy_1	HOST
AJXUM01S079837p0_1_2181***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	64.615	65	23	0	639	703	1890	1696	0.0	97.4	pos	AJXUM01S079837p0_1_2181***Gypsy_1	HOST
AJXUM01S079837p0_1_2181***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	33.333	138	91	1	245	381	5955	6368	1e-45	89.0	pos	AJXUM01S079837p0_1_2181***Gypsy_1	HOST
AJXUM01S079837p0_1_2181***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	65.873	126	42	1	411	535	2603	2226	0.0	166.0	pos	AJXUM01S079837p0_1_2181***Gypsy_1	HOST
AJXUM01S097193m0_1645_1***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	80.469	128	20	1	139	266	2615	2247	0.0	211.0	pos	AJXUM01S097193m0_1645_1***Gypsy_1	HOST
AJXUM01S097193m0_1645_1***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	90.11	91	9	0	379	469	1890	1618	0.0	176.0	pos	AJXUM01S097193m0_1645_1***Gypsy_1	HOST
AJXUM01S097193m0_1645_1***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	80.374	107	20	1	274	379	2209	1889	0.0	163.0	pos	AJXUM01S097193m0_1645_1***Gypsy_1	HOST
AJXUM01S097193m0_1645_1***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	90.441	136	13	0	18	153	2991	2584	0.0	264.0	pos	AJXUM01S097193m0_1645_1***Gypsy_1	HOST
AJXUM01S097193m0_1645_1***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	89.61	77	8	0	469	545	1619	1389	0.0	147.0	pos	AJXUM01S097193m0_1645_1***Gypsy_1	HOST
AJXUM01S121989m0_827_2***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	88.966	145	16	0	1	145	889	455	0.0	267.0	pos	AJXUM01S121989m0_827_2***Gypsy_1	HOST
Asupercont1.1051m1_28072_21861***Gypsy_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	98.0	150	3	0	211	360	5321	5770	0.0	297.0	pos	Asupercont1.1051m1_28072_21861***Gypsy_2	HOST
Asupercont1.1051m1_28072_21861***Gypsy_2	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	97.619	210	5	0	1	210	4693	5322	0.0	417.0	pos	Asupercont1.1051m1_28072_21861***Gypsy_2	HOST
Asupercont1.106m207_1070424_1062760***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	53.738	428	122	15	422	811	6532	7701	0.0	362.0	pos	Asupercont1.106m207_1070424_1062760***Gypsy_1	HOST
Asupercont1.106m207_1070424_1062760***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	69.801	702	158	11	18	692	5321	7345	0.0	894.0	pos	Asupercont1.106m207_1070424_1062760***Gypsy_1	HOST
Asupercont1.106m207_1070424_1062760***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	97.753	89	2	0	806	894	7683	7949	0.0	180.0	pos	Asupercont1.106m207_1070424_1062760***Gypsy_1	HOST
Asupercont1.106m207_1070424_1062760***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	29.091	55	39	0	558	612	1788	1624	5.26e-14	29.3	pos	Asupercont1.106m207_1070424_1062760***Gypsy_1	HOST
Asupercont1.106m207_1070424_1062760***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	21.463	205	142	4	615	818	1619	1059	5.26e-14	60.1	pos	Asupercont1.106m207_1070424_1062760***Gypsy_1	HOST
Asupercont1.106m207_1070424_1062760***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	76.97	330	70	2	366	692	16	996	0.0	489.0	pos	Asupercont1.106m207_1070424_1062760***Gypsy_1	HOST
Asupercont1.1266m4_26595_22687***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	100.0	396	0	0	1	396	1189	2	0.0	823.0	pos	Asupercont1.1266m4_26595_22687***Gypsy_1	HOST
Asupercont1.1266m4_26595_22687***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	33.333	135	89	1	248	381	5964	6368	0.0	97.1	pos	Asupercont1.1266m4_26595_22687***Gypsy_1	HOST
Asupercont1.1266m4_26595_22687***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	71.56	109	26	1	401	509	2618	2307	1.4e-44	162.0	pos	Asupercont1.1266m4_26595_22687***Gypsy_1	HOST
Asupercont1.135p322_1800071_1805210***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	49.541	109	55	0	136	244	1944	1618	0.0	123.0	pos	Asupercont1.135p322_1800071_1805210***Gypsy_3	HOST
Asupercont1.135p322_1800071_1805210***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	58.163	196	82	0	244	439	1619	1032	0.0	258.0	pos	Asupercont1.135p322_1800071_1805210***Gypsy_3	HOST
Asupercont1.135p322_1800071_1805210***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	32.407	108	67	3	53	156	2200	1883	6.09e-08	48.1	pos	Asupercont1.135p322_1800071_1805210***Gypsy_3	HOST
Asupercont1.135p322_1800071_1805210***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	23.14	121	91	2	328	447	1014	1373	1.09e-11	36.6	pos	Asupercont1.135p322_1800071_1805210***Gypsy_3	HOST
Asupercont1.135p322_1800071_1805210***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	46.154	91	47	1	424	512	1086	814	1.81e-19	85.5	pos	Asupercont1.135p322_1800071_1805210***Gypsy_3	HOST
Asupercont1.144m242_1406460_1396264***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	94.652	187	3	2	1	180	5396	5956	0.0	350.0	pos	Asupercont1.144m242_1406460_1396264***Gypsy_4	HOST
Asupercont1.144m242_1406460_1396264***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	94.406	143	5	1	12	151	5973	6401	0.0	271.0	pos	Asupercont1.144m242_1406460_1396264***Gypsy_5	HOST
Asupercont1.154m100_530982_519381***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	56.442	326	130	4	293	613	3558	2602	0.0	345.0	pos	Asupercont1.154m100_530982_519381***Gypsy_4	HOST
Asupercont1.154m100_530982_519381***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	99.499	599	3	0	1	599	1798	2	0.0	1236.0	pos	Asupercont1.154m100_530982_519381***Gypsy_4	HOST
Asupercont1.154m100_530982_519381***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	65.934	91	31	0	844	934	1890	1618	0.0	135.0	pos	Asupercont1.154m100_530982_519381***Gypsy_4	HOST
Asupercont1.154m100_530982_519381***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	66.667	132	38	2	604	734	2618	2238	0.0	174.0	pos	Asupercont1.154m100_530982_519381***Gypsy_4	HOST
Asupercont1.154m100_530982_519381***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	43.077	65	35	1	1115	1177	1083	889	0.0	50.4	pos	Asupercont1.154m100_530982_519381***Gypsy_4	HOST
Asupercont1.154m100_530982_519381***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	37.624	101	63	0	738	838	2209	1907	0.0	55.8	pos	Asupercont1.154m100_530982_519381***Gypsy_4	HOST
Asupercont1.154m100_530982_519381***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	36.255	251	128	8	162	395	3961	3254	2.98e-25	107.0	pos	Asupercont1.154m100_530982_519381***Gypsy_4	HOST
Asupercont1.154m100_530982_519381***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	70.811	185	54	0	934	1118	1619	1065	0.0	298.0	pos	Asupercont1.154m100_530982_519381***Gypsy_4	HOST
Asupercont1.154m100_530982_519381***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	32.593	135	90	1	451	584	5964	6368	0.0	94.4	pos	Asupercont1.154m100_530982_519381***Gypsy_4	HOST
Asupercont1.154m100_530982_519381***Gypsy_4	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	40.136	147	82	4	300	444	5516	5944	0.0	111.0	pos	Asupercont1.154m100_530982_519381***Gypsy_4	HOST
Asupercont1.16m308_1585141_1579773***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	50.0	108	54	0	64	171	1941	1618	0.0	122.0	pos	Asupercont1.16m308_1585141_1579773***Gypsy_3	HOST
Asupercont1.16m308_1585141_1579773***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	59.184	196	80	0	171	366	1619	1032	0.0	265.0	pos	Asupercont1.16m308_1585141_1579773***Gypsy_3	HOST
Asupercont1.16m308_1585141_1579773***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	25.62	121	88	2	255	374	7363	7722	2.56e-06	42.7	pos	Asupercont1.16m308_1585141_1579773***Gypsy_3	HOST
Asupercont1.16m308_1585141_1579773***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	45.055	91	48	1	351	439	1086	814	9.54e-19	82.4	pos	Asupercont1.16m308_1585141_1579773***Gypsy_3	HOST
Asupercont1.177m14_91750_73839***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	65.247	587	200	2	1	586	1756	5	0.0	795.0	pos	Asupercont1.177m14_91750_73839***Gypsy_8	HOST
Asupercont1.177m14_91750_73839***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	88.889	135	10	1	593	727	2615	2226	0.0	240.0	pos	Asupercont1.177m14_91750_73839***Gypsy_8	HOST
Asupercont1.177m14_91750_73839***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	49.393	247	105	6	147	383	3964	3254	7.32e-42	160.0	pos	Asupercont1.177m14_91750_73839***Gypsy_8	HOST
Asupercont1.177m14_91750_73839***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	99.13	115	1	0	725	839	2233	1889	0.0	230.0	pos	Asupercont1.177m14_91750_73839***Gypsy_8	HOST
Asupercont1.177m14_91750_73839***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	100.0	91	0	0	839	929	1890	1618	0.0	192.0	pos	Asupercont1.177m14_91750_73839***Gypsy_8	HOST
Asupercont1.177m14_91750_73839***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	100.0	45	0	0	929	973	1619	1485	0.0	94.4	pos	Asupercont1.177m14_91750_73839***Gypsy_8	HOST
Asupercont1.177m14_91750_73839***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	72.755	323	76	4	283	600	3552	2605	0.0	436.0	pos	Asupercont1.177m14_91750_73839***Gypsy_8	HOST
Asupercont1.177m14_91750_73839***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	91.304	46	4	0	428	473	3122	2985	1e-20	91.3	pos	Asupercont1.177m14_91750_73839***Gypsy_8	HOST
Asupercont1.177m14_91750_73839***Gypsy_9	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	98.601	143	2	0	3	145	1493	1065	0.0	301.0	pos	Asupercont1.177m14_91750_73839***Gypsy_9	HOST
Asupercont1.177m14_91750_73839***Gypsy_9	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	95.652	92	2	1	141	230	1086	811	0.0	171.0	pos	Asupercont1.177m14_91750_73839***Gypsy_9	HOST
Asupercont1.1m205_1185915_1176941***Gypsy_6	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	48.387	93	46	1	280	372	1083	811	7.36e-22	90.9	pos	Asupercont1.1m205_1185915_1176941***Gypsy_6	HOST
Asupercont1.1m205_1185915_1176941***Gypsy_6	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	67.677	198	64	0	101	298	1619	1026	0.0	305.0	pos	Asupercont1.1m205_1185915_1176941***Gypsy_6	HOST
Asupercont1.1m205_1185915_1176941***Gypsy_6	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	64.835	91	32	0	11	101	1890	1618	0.0	132.0	pos	Asupercont1.1m205_1185915_1176941***Gypsy_6	HOST
Asupercont1.209p39_280770_291863***Gypsy_9	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	91.603	131	10	1	1	131	2615	2226	0.0	239.0	pos	Asupercont1.209p39_280770_291863***Gypsy_9	HOST
Asupercont1.209p39_280770_291863***Gypsy_9	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	100.0	91	0	0	243	333	1890	1618	0.0	193.0	pos	Asupercont1.209p39_280770_291863***Gypsy_9	HOST
Asupercont1.209p39_280770_291863***Gypsy_9	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	100.0	114	0	0	130	243	2230	1889	0.0	229.0	pos	Asupercont1.209p39_280770_291863***Gypsy_9	HOST
Asupercont1.20m528_3162468_3146664***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	91.304	46	4	0	428	473	3122	2985	1.37e-20	91.3	pos	Asupercont1.20m528_3162468_3146664***Gypsy_5	HOST
Asupercont1.20m528_3162468_3146664***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	72.755	323	76	4	283	600	3552	2605	0.0	436.0	pos	Asupercont1.20m528_3162468_3146664***Gypsy_5	HOST
Asupercont1.20m528_3162468_3146664***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	100.0	72	0	0	839	910	1890	1675	3.69e-40	155.0	pos	Asupercont1.20m528_3162468_3146664***Gypsy_5	HOST
Asupercont1.20m528_3162468_3146664***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	65.247	587	200	2	1	586	1756	5	0.0	796.0	pos	Asupercont1.20m528_3162468_3146664***Gypsy_5	HOST
Asupercont1.20m528_3162468_3146664***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	88.889	135	10	1	593	727	2615	2226	0.0	239.0	pos	Asupercont1.20m528_3162468_3146664***Gypsy_5	HOST
Asupercont1.20m528_3162468_3146664***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	49.393	247	105	6	147	383	3964	3254	1.45e-41	159.0	pos	Asupercont1.20m528_3162468_3146664***Gypsy_5	HOST
Asupercont1.20m528_3162468_3146664***Gypsy_5	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	99.13	115	1	0	725	839	2233	1889	0.0	230.0	pos	Asupercont1.20m528_3162468_3146664***Gypsy_5	HOST
Asupercont1.20m528_3162468_3146664***Gypsy_6	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	98.81	84	1	0	1	84	1316	1065	0.0	186.0	pos	Asupercont1.20m528_3162468_3146664***Gypsy_6	HOST
Asupercont1.219p183_953341_964728***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	89.474	57	6	0	538	594	6365	6535	0.0	110.0	pos	Asupercont1.219p183_953341_964728***Gypsy_3	HOST
Asupercont1.219p183_953341_964728***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	90.0	210	21	0	192	401	5327	5956	0.0	392.0	pos	Asupercont1.219p183_953341_964728***Gypsy_3	HOST
Asupercont1.219p183_953341_964728***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	23.529	153	116	1	787	938	1619	1161	5.41e-16	64.7	pos	Asupercont1.219p183_953341_964728***Gypsy_3	HOST
Asupercont1.219p183_953341_964728***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	37.171	304	184	5	254	553	904	2	0.0	217.0	pos	Asupercont1.219p183_953341_964728***Gypsy_3	HOST
Asupercont1.219p183_953341_964728***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	70.721	222	65	0	643	864	331	996	0.0	335.0	pos	Asupercont1.219p183_953341_964728***Gypsy_3	HOST
Asupercont1.219p183_953341_964728***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	67.614	176	57	0	1	176	4756	5283	0.0	241.0	pos	Asupercont1.219p183_953341_964728***Gypsy_3	HOST
Asupercont1.219p183_953341_964728***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	88.321	137	16	0	401	537	5955	6365	0.0	252.0	pos	Asupercont1.219p183_953341_964728***Gypsy_3	HOST
Asupercont1.219p183_953341_964728***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	75.281	89	22	0	978	1066	7683	7949	0.0	146.0	pos	Asupercont1.219p183_953341_964728***Gypsy_3	HOST
Asupercont1.219p183_953341_964728***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	71.545	123	34	1	863	985	7339	7704	0.0	196.0	pos	Asupercont1.219p183_953341_964728***Gypsy_3	HOST
Asupercont1.246m212_1132475_1118925***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	97.849	93	2	0	18	110	5678	5956	0.0	192.0	pos	Asupercont1.246m212_1132475_1118925***Gypsy_8	HOST
Asupercont1.246m212_1132475_1118925***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	77.273	330	69	2	247	573	16	996	0.0	493.0	pos	Asupercont1.246m212_1132475_1118925***Gypsy_8	HOST
Asupercont1.246m212_1132475_1118925***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	97.753	89	2	0	687	775	7683	7949	0.0	180.0	pos	Asupercont1.246m212_1132475_1118925***Gypsy_8	HOST
Asupercont1.246m212_1132475_1118925***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	21.463	205	142	4	496	699	1619	1059	3.63e-14	60.5	pos	Asupercont1.246m212_1132475_1118925***Gypsy_8	HOST
Asupercont1.246m212_1132475_1118925***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	53.846	429	120	16	303	692	6532	7701	0.0	361.0	pos	Asupercont1.246m212_1132475_1118925***Gypsy_8	HOST
Asupercont1.246m212_1132475_1118925***Gypsy_8	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	99.27	137	1	0	110	246	5955	6365	0.0	280.0	pos	Asupercont1.246m212_1132475_1118925***Gypsy_8	HOST
Asupercont1.270p155_835470_847447***Gypsy_9	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	43.956	91	49	1	295	383	1086	814	7.7e-18	78.6	pos	Asupercont1.270p155_835470_847447***Gypsy_9	HOST
Asupercont1.270p155_835470_847447***Gypsy_9	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	58.673	196	81	0	115	310	1619	1032	0.0	259.0	pos	Asupercont1.270p155_835470_847447***Gypsy_9	HOST
Asupercont1.270p155_835470_847447***Gypsy_9	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	50.0	108	54	0	8	115	1941	1618	0.0	123.0	pos	Asupercont1.270p155_835470_847447***Gypsy_9	HOST
Asupercont1.286m219_1357646_1347867***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	87.556	225	22	2	664	885	331	996	0.0	404.0	pos	Asupercont1.286m219_1357646_1347867***Gypsy_3	HOST
Asupercont1.286m219_1357646_1347867***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:87444-97444	96.491	57	2	0	559	615	16	186	0.0	114.0	pos	Asupercont1.286m219_1357646_1347867***Gypsy_3	HOST
Asupercont1.286m219_1357646_1347867***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	31.429	35	24	0	751	785	1788	1684	6.95e-14	29.3	pos	Asupercont1.286m219_1357646_1347867***Gypsy_3	HOST
Asupercont1.286m219_1357646_1347867***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	21.463	205	142	4	808	1011	1619	1059	6.95e-14	60.1	pos	Asupercont1.286m219_1357646_1347867***Gypsy_3	HOST
Asupercont1.286m219_1357646_1347867***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	97.753	89	2	0	999	1087	7683	7949	0.0	180.0	pos	Asupercont1.286m219_1357646_1347867***Gypsy_3	HOST
Asupercont1.286m219_1357646_1347867***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	70.228	702	155	11	211	885	5321	7345	0.0	903.0	pos	Asupercont1.286m219_1357646_1347867***Gypsy_3	HOST
Asupercont1.286m219_1357646_1347867***Gypsy_3	Ae_aeg_Aag2_ctg_1913/ctg_1913:81095-91095	97.143	210	6	0	1	210	4693	5322	0.0	418.0	pos	Asupercont1.286m219_1357646_1347867***Gypsy_3	HOST
Asupercont1.286p223_1325140_1325949***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	48.101	79	41	0	118	196	2567	2331	2.09e-26	79.0	pos	Asupercont1.286p223_1325140_1325949***Gypsy_1	HOST
Asupercont1.286p223_1325140_1325949***Gypsy_1	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	53.191	47	22	0	60	106	2739	2599	2.09e-26	50.8	pos	Asupercont1.286p223_1325140_1325949***Gypsy_1	HOST
Asupercont1.286p224_1329668_1339402***Gypsy_6	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	91.304	46	4	0	428	473	3122	2985	1.06e-20	91.3	pos	Asupercont1.286p224_1329668_1339402***Gypsy_6	HOST
Asupercont1.286p224_1329668_1339402***Gypsy_6	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	88.148	135	11	1	593	727	2615	2226	0.0	238.0	pos	Asupercont1.286p224_1329668_1339402***Gypsy_6	HOST
Asupercont1.286p224_1329668_1339402***Gypsy_6	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	72.755	323	76	4	283	600	3552	2605	0.0	436.0	pos	Asupercont1.286p224_1329668_1339402***Gypsy_6	HOST
Asupercont1.286p224_1329668_1339402***Gypsy_6	Ae_aeg_Aag2_ctg_1913/ctg_1913:1770-11770	64.846	586	204	1	1	586	1756	5	0.0	796.0	pos	Asupercont1.286p224_1329668_1339402***Gypsy_6	HOST
Asupercont1.286p224_1329668_1339402***Gypsy_6	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	88.372	43	5	0	929	971	1619	1491	2.92e-17	80.1	pos	Asupercont1.286p224_1329668_1339402***Gypsy_6	HOST
Asupercont1.286p224_1329668_1339402***Gypsy_6	Ae_aeg_Aag2_ctg_1913/ctg_1913:100547-110547	75.177	141	27	2	839	975	1890	1480	0.0	196.0	pos	Asupercont1.286p224_1329668_1339402***Gypsy_6	HOST
